,result,rationale,tweet_id,full_text,eval_time
10,2,"The Twitter user mentions multiple people at the park wearing face masks, indicating a 'pro-mask' attitude.",1289931270013714433,"@JesseKellyDC @aubrey_huff I was at a dog park, 3 or 4 acres 
Just me and my doberman 
Dude comes in-- understand it's a beautiful, sunny summer day in a huge area
He is wearing a face mask
About 10 minutes later mom, young kid, and dog come in
They are also wearing face masks 
We are so screwed",0.7948353290557861
11,-1,"```json

{ ""result"": 1, ""rationale"": ""The user expresses concern over the lack of mask-wearing in a public space."" }

```",1290083645521186817,"Quick tidbit for Greater Cincinnatians...did curbside takeout from Italian restaurant at Kenwood Mall tonight. mall parking lot packed. Very few masks on folks exiting mall or on sidewalk loitering. 

Jarring.",0.7373855113983154
12,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The user expresses surprise at people's failure to wear masks in stores where it is mandatory, indicating support for mask wearing.""

}

```",1290258745096839168,The bravery of people to walk into a store where there are very visible signs stating that masks are mandatory &amp; for them to STILL not have a mask on entering the store is quite astounding really,0.9407868385314941
13,-1,"```json
{
  ""result"": ""3"",
  ""rationale"": ""The user is discussing the potential purchase of extended masks for football, which does not express a clear stance on COVID-19 mask wearing in general.""
}
```",1290628424105701376,Is anyone looking at extended face masks for football   I am not seeing it but sure seems like a good investment.  Cost sure but worth every penny. As a parent I would pay for sure to have my sons season. https://t.co/tpeWLxLIz9,0.969918966293335
14,0,The tweet mentions COVID-19 procedures but does not express a clear positive or negative attitude towards mask-wearing.,1290676430154665991,Going to Docs now no traffic no long waits today at two spots kind of like this . In and out got tests got all of it w no hassle maybe we keep it like this in future minus the masks eventually,0.6619038581848145
15,2,"The tweet encourages others to wear their masks while out celebrating high school sports, indicating a pro-mask attitude.",1291086706788139009,Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our student athletes competing. https://t.co/D7gly75m2R,0.6748602390289307
16,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The tweet promotes mask-wearing as part of celebrating high school sports, indicating a pro-mask attitude.""

}

```",1291089860967702533,RT @taylorsportsAD: Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our stude…,0.8941316604614258
17,1,The user is acknowledging the 'anti-mask' viewpoint but also emphasizing companies have rights to require masks and advises against mistreatment of staff.,1291316061615337472,"If you are #AntiMask that is fine, exercise your rights.  Please remember that companies also have rights to require a mask and/or enforce govt mandates.  Your rights do not supersede theirs.   Please quit mistreating staff doing their job.  Simply take your business elsewhere.",0.9240336418151855
18,-1,"```json

{

  ""result"": ""0"",

  ""rationale"": ""The tweet does not provide information about an attitude towards mask wearing in general.""

}

```",1291497812983717889,"sorry, the mask stays on during sex",0.7924518585205078
19,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The user indicates support for mask-wearing by saying 'Not if everybody wears a mask' and uses the mask emoji, which implies a pro-mask stance.""

}

```",1291523631722438657,@Local12 Not if everybody wears a mask 😷,1.037687063217163
20,2,The tweet shows the user's disapproval of an individual not wearing a mask in public and suggests support for mask-wearing.,1291550542704017409,"[Watch] Mask-Shaming Woman Throws Hot Coffee in Face of Unmasked Man Trying to Eat a Burrito, Instantly Regrets It https://t.co/lH6GqbxVXh",0.723865270614624
21,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The tweet criticizes @MikeDeWine for mask mandates, suggesting skepticism about their effectiveness.""

}

```",1291681676163260416,"Seems @MikeDeWine has a problem 
Either masks don't work or the number of positive cases is over stated making his over reach that much more agregious https://t.co/TQai8xfB3T",0.8942036628723145
22,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user implies skepticism towards the efficacy of masks and criticizes actions taken by Governor Mike DeWine, suggesting an anti-mask stance.""

}

```",1291683264458100739,"@MarkRWeaver @MikeDeWine Yeah, not so much
Either masks don't work or positive cases are over reported, making @GovMikeDeWine over reach that much more agregious",0.9932818412780762
23,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The user acknowledges the uncertainty of tests and recommends taking precautions such as wearing a mask.""

}

```",1291717557678989312,"@PChrisBrantley Correct. False positives, false negatives, what to believe? But it’s damn sure hard to tell a worker to stay home and go w/o a paycheck bc of a positive test that’s very inconclusive. Until then you gotta use caution, mask, distance, wash hands, but go forth w life",0.8883802890777588
24,-1,"```json
{
  ""result"": ""1"",
  ""rationale"": ""The user compares cloth masks to underwear, suggesting skepticism about their effectiveness in containing droplets.""
}
```",1291741513731518466,Cloth masks are like underwear. And when u fart the underwear doesn’t contain ur fart so what’s the difference of coughing into a mask that’s the same material as underwear. Idk that’s just how I think of it.,0.87447190284729
25,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user implies that enforcing mask-wearing while not mandating dress code is inconsistent, showing a stance against the imposition of mask mandates.""

}

```",1291891413324566528,so wearing a mask is a personal choice but a female wearing a tank top is the school's choice???? got it https://t.co/b024rGKXMN,0.9905595779418945
26,3,"The tweet reflects the user experiencing a situation that feels unusual or 'freaky,' but does not explicitly express an attitude towards mask wearing.",1292207838023102464,"@lauramoldham such is my reality.
it is freaky, no?
had any aggro antimaskers confront you?",0.746304988861084
27,3,The tweet does not clearly express an attitude towards mask-wearing but rather questions the action of approaching without verifying.,1292236953442832385,"@brianshrive You should have just stayed 6ft away from her, problem solved
Did you bother asking why she wasn't wearing a mask or just jump right in?",0.6604201793670654
28,3,The tweet is promoting a giveaway related to COVID-19 masks but does not express an opinion for or against mask wearing.,1292266478205415424,"⭐️ GIVEAWAY TIME  ⭐️

Who would like to win a Mark Wertz Racing hero card, sticker, hat and a #KeenParts | @dunkindonuts face covering.

RULES 👇

1️⃣ Must follow @KeenParts and @markwertz55 

2️⃣ RT POST 

A random winner will be announced Tuesday...

#TeamKeen55 | #KeenParts https://t.co/mol0munavX",0.7910957336425781
29,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The phrase 'shout through the mask' implies a negative view towards using masks, suggesting anti-mask sentiment.""

}

```",1292495017588785153,“Shout through the mask and put some thieves on it” @PastorTimDilena,0.8805379867553711
30,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user's statement indicates frustration and implies that they view wearing a mask as an infringement on their freedom, indicating an anti-mask attitude.""

}

```",1293628543465926656,"@ProcterGamble You must be kidding me. To get my freedom, I need to wear a mask. Stick to manufacturing baby diapers",1.0041277408599854
31,-1,"```json

{

  ""result"": ""0"",

  ""rationale"": ""The tweet is focused on personal frustration towards a customer's comments rather than expressing an opinion about mask-wearing.""

}

```",1293946225146966018,"No, random customer, I don’t care what you think about the masks and their effectiveness, let me suffer at work the normal way without your conspiracies being thrown on top",0.9215331077575684
32,3,The tweet suggests that a virtual learning environment may help an individual cope better due to mask discomfort but does not explicitly support or oppose mask-wearing.,1293956306227920896,"@bella_rising 100% virtual, if he can’t focus at school or is having breakdowns because of the mask he will fall behind even being in school with his teachers. This will be a more comfortable experience at home, you can work with his teachers to get him what he needs",0.8143165111541748
33,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The user expresses love for their new mask and includes a hashtag indicating importance of families, suggesting they are in favor of COVID-19 mask wearing.""

}

```",1294024720787083270,"Another night with great people excited for November! Love my new mask...”Register, Show Up, Vote”!! #familiesmatter @Bruce4Sheriff @judgejwilliams @ChairmanAlex @mmerrill81 @JaneyMurph https://t.co/RVvqYlnE3X",1.0363049507141113
34,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user expresses dissatisfaction with a policy enforcement by Delta, implying disapproval of mask-wearing requirements.""

}

```",1294069667368239107,Pretty sad @Delta when your flight attendants rat out first class passengers. Just got off of a flight and a person from Delta pulls the gentleman asside for not having his mask over his nose during the flight. Masks make you less healthier. This is the last time I am flying. FU!,0.9596376419067383
35,-1,"```json
{
  ""result"": ""0"",
  ""rationale"": ""The tweet references a public figure but does not explicitly express an attitude towards COVID-1ve mask wearing.""
}",1294231603888238592,@KamalaHarris Listen to the Science Joe. No scientific evidence suggests wearing masks outside is mandated.,0.7843003273010254
36,-1,"```json

{

  ""result"": ""0"",

  ""rationale"": ""The tweet appears humorous and metaphorical rather than expressing a clear stance on mask-wearing.""

}

```",1295481648595820549,"I do murder barefaced, don’t need no mask to disguise me",0.8928818702697754
37,0,This tweet does not explicitly discuss or mention mask-wearing; it is a critique of the response to H1N1 and COVID-19 but doesn’t take an explicit stance on mask wearing.,1295786443349151750,"@JoeBiden Like you did with H1N1? Leaving the U.S. dangerously low on PPE? No ventilators, no masks, hospital beds at all time low. Don't go away angry, just go away.",0.9477577209472656
38,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user implies that Gov. Mike DeWine should be more consistent in promoting mask wearing, suggesting an anti-mask attitude.""

}

```",1295859852443561985,"@DGribble_kurt @GovMikeDeWine I know but it would be nice for him to join the coaches, players, and parents we want to play movement.. He was using OSU as a tool to get ppl to wear masks so why not use them now..",0.9729738235473633
39,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The Twitter user is questioning Dr. Fauci's stance on mask-wearing, indicating a possible anti-mask sentiment.""

}

```",1295932161028247559,@cegriff3 @chan_leeze @orvis2010 @AriFleischer You mean like #Fauci telling the nation masks weren't necessary?,0.9462912082672119
40,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The user expresses concern about someone not wearing a mask and implies that wearing one is necessary for safety, indicating support for mask-wearing.""

}

```",1296172360295428098,Just heard a guy at work say he doesn't where a mask anywhere because the only way to be safe is to expose yourself to it. Very dangerous mindset. #Covid_19,0.9698433876037598
41,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user agrees on the necessity of wearing a mask but expresses discomfort with a specific situation, which indicates an 'anti-mask' sentiment.""

}

```",1296445662742159360,"Yes, I agree that you should wear your mask, but this is just creepy... https://t.co/1mBY63kp9a",0.9920139312744141
42,2,"The tweet shows gratitude towards fans who follow OHSAA guidelines on masks and social distancing, indicating a pro-mask stance.",1297155711810535424,Multiple stories this a.m. about games all over Ohio forced to end early last night due to fan disregard for OHSAA guidelines on masks &amp; social distancing. #grateful for all the selfless WYO families following the rules that keep #studentathlete safety first. #builtdifferent,0.7803325653076172
43,-1,"```json

{

  ""result"": ""3"",

  ""rationale"": ""The tweet expresses skepticism about personal responsibility regarding mask wearing and obesity, but does not clearly take an anti-mask or pro-mask stance.""

}

```",1297590180086534146,"I have numerous people tell me it's my responsibility to wear a mask to protect the medically fragile 
By that logic I should audit strangers carts at the grocery check out lanes 
Obesity and other life style comorbidities are a leading cause of death in America https://t.co/HTBPXOq100",1.0643932819366455
44,1,"The user compares masks and COVID-19 negatively, suggesting they are inconvenient.",1286250269605613570,"@RumpkeNews So just like covid-19 &amp; facemasks, no matter how low the price goes at little surcharge is here to stay.... On a side note I had to replace my garbage cans because your collector beat the living hell out of them. who do I send that bill to?",0.6422789096832275
45,2,"The user is highlighting the presence of mask-wearing at Walmart, implying support for such measures despite some not wearing it properly.",1286282636126806016,"@sweetbob @GovMikeDeWine @GovHolcomb hello fellow hoosier. have you been to walmart recently? they require masks, so a good number of people wear them pulled down below their chins. yay.",0.7272169589996338
46,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The tweet is promoting mask-wearing by discouraging comparisons to unspecified behaviors.""

}

```",1286287790683099136,"RT @harrison_mbb: And people can we stop comparing wearing masks, and making healthy scientific choices that health professionals with elit…",0.8825137615203857
47,2,"The Twitter user retweets information about a policy requiring all athletes and staff to wear masks indoors, indicating support for pro-mask attitudes.",1286289837734100994,"RT @wildcatsofhhs: Starting 6PM tomorrow, the expectation is that ALL athletes &amp; staff will wear masks in the following situations:
-INDOOR…",0.7612972259521484
48,0,The tweet is reporting information about mask requirements and does not express a personal attitude towards mask wearing.,1286340787370962945,"Effective TODAY (July 23) at 6 p.m. all citizens of Ohio (over age 10) are required to wear a mask in public. Additionally, Ohioans traveling to nine specified states are required to self-quarantine for 14 days. @OHdeptofhealth 
https://t.co/zNdTALtVqn",0.6446003913879395
49,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The user finds humor in the situation but supports mask-wearing by expressing disbelief over an individual refusing to comply.""

}

```",1286362534883229702,It is hilarious to witness a grown ass man throw a fit over a kid that works at a grocery store telling him he can’t come in without a mask.,0.9320700168609619
50,0,"The tweet does not express an attitude towards mask-wearing, but announces a giveaway involving KeenParts stickers and Dunkin' Donuts face covers.",1286417897372307457,"RT @KeenParts: 🍀  GIVEAWAY TIME   🍀

Who would like to win a @KeenParts | @markwertz55 sticker and a #KeenParts | @dunkindonuts face coveri…",0.836585521697998
51,0,The tweet does not express any sentiment towards mask wearing as it primarily promotes a giveaway.,1286418535242035200,"RT @KeenParts: 🍀  GIVEAWAY TIME   🍀

Who would like to win a @KeenParts | @markwertz55 sticker and a #KeenParts | @dunkindonuts face coveri…",0.5066335201263428
52,3,"The tweet is promoting a giveaway related to KeenParts, but it does not express an attitude towards mask wearing.",1286518170287779841,"RT @KeenParts: 🍀  GIVEAWAY TIME   🍀

Who would like to win a @KeenParts | @markwertz55 sticker and a #KeenParts | @dunkindonuts face coveri…",0.5939488410949707
53,-1,"```json

{

  ""result"": ""3"",

  ""rationale"": ""The user is inviting others to go outside where they observe that few people are wearing masks, but does not explicitly express their own stance on mask-wearing.""

}

```",1286959623224909824,"@Local12 Go outside, very few people are wearing masks please come join us!! 99% survival rate",1.0298054218292236
54,2,The user is expressing positivity towards wearing a mask by stating that it fits their 'true personality' and uses positive hashtags like #Nerd.,1287456082777047045,"Finally a mask that fits my true personality!!!  #Darth Vader #Nerd @ Miami Heights, Ohio https://t.co/d3UNkKPvgo",0.8089957237243652
55,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user expresses frustration towards those not adhering to mask-wearing recommendations from educated professionals, indicating an anti-mask sentiment.""

}

```",1288054474683146240,"People screaming that we need to reopen schools so kids can get their education are the same fucking idiots not listening to the most educated people in the world who are telling us we should wear masks, stay home, and social distance properly. Like what’s the fucking point?",1.0012872219085693
56,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The user is tagging a post with '#facemasks' which indicates they are in favor of mask wearing during the COVID-19 pandemic.""

}

```",1288069171998265345,Rosie the Riveter going strong at 94🇺🇸 https://t.co/rnNyFlmLwV  #rosietheriveter #ourvetcourtjudge #tuesdayvibes #facemasks #TeamJudgeCooper,1.0272793769836426
57,3,The tweet discusses a specific experience without explicitly supporting or opposing mask-wearing.,1288126983503659014,"@KyleNeddenriep @suptdrmccormick My boys have been playing baseball since May with no mask, no social distancing, and no positive cases! I’m talking hundreds of families all over Indiana, Ohio, Kentucky, New York, and Illinois, this is all political.",0.6209924221038818
58,-1,"```json

{

  ""result"": ""3"",

  ""rationale"": ""The user expresses a sense of hopelessness regarding the state of society, but does not explicitly oppose or support mask-wearing.""

}

```",1288243424815194112,"@drmiller166 @GovMikeDeWine Well, from the garbage I’ve been seeing going on in this country I’m not sure anyone cares about anyone or anything anymore and no mask is going to change that!",0.9461638927459717
59,2,The tweet shows a pro-mask attitude as it mentions the requirement of wearing a mask.,1288842314740305922,"First day of mandatory practice is SATURDAY! You must have: emergency med form, covid waiver, updated physical, mask. Need forms? Contact Coach Donath!",0.7137389183044434
60,2,"The user mentions the requirement to wear a mask as part of attending practices, indicating support or compliance with mask-wearing guidelines.",1288874243334246400,"RT @WHHHSXC: First day of mandatory practice is SATURDAY! You must have: emergency med form, covid waiver, updated physical, mask. Need for…",0.7627301216125488
61,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user expresses frustration with 'anti maskers' and implies a negative attitude towards those not wearing masks.""

}

```",1289188711993733132,"@nytimes some won't be that strict
AND ANOTHER THING that keeps me up at night... The anti maskers, push to open early, protect my freedom not my health people do realize their kids HAVE to follow the rules, no exceptions????",0.9007484912872314
62,-1,"```json

{

  ""result"": ""0"",

  ""rationale"": ""The tweet does not indicate the user's general attitude towards mask wearing but rather points out an observation about someone else.""

}",1289335123825942529,@TPostMillennial Dudes mask isn't even on. His mouth and nose is out.,0.8698287010192871
63,-1,"```json
{
  ""result"": ""2"",
  ""rationale"": ""The Twitter user encourages others to follow safety protocols, including wearing a mask when coming and going from their vehicles.""
}
```",1289341624112123904,"Harrison Athletes tomorrow is a big day for all of us. Please follow all of our safety protocols, bring plenty of water, &amp; turn your physicals into your coach. Remember to social distance &amp; wear your mask to &amp; from your vehicle.  #FindYourGreatness @demcatsdoe @HarrisonWildcat",0.8661365509033203
64,2,"The user is promoting guidelines on wearing masks in a specific context, indicating support for mask-wearing.",1289360992405610497,Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to take it off! #WatchSunmanDearborn https://t.co/3R2Qk4HTYy,0.6773819923400879
65,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The tweet mentions a 'graphic' that guides families and staff on mask usage, indicating support for structured mask wearing.""

}

```",1289361579650105350,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,0.9333944320678711
66,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The user is sharing an informative graphic about when to wear a mask, indicating they are 'pro-mask'.""

}

```",1289362331462500354,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,0.7910692691802979
67,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user expresses a negative opinion about the effectiveness of mesh face masks, implying an anti-mask attitude.""

}

```",1289378483290771457,I saw my first mesh face mask in person today and it was every bit as fucking stupid in person as it looked online... if not more in person,0.89534592628479
68,2,"The Twitter user is sharing information on appropriate times for wearing masks, indicating a pro-mask stance.",1289905169988292609,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,0.748253345489502
69,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user is implying that wearing masks can negatively impact personal appearance, suggesting an anti-mask attitude.""

}

```",1289913883163942913,"What's under your mask?? Don't keep your lipstick game on the bench!

https://t.co/VokcWCGSGz https://t.co/FDEkollfWB",0.885612964630127
70,2,The tweet implies the user finds it excessive or unnecessary for multiple people to be wearing masks while at an outdoor park.,1289931270013714433,"@JesseKellyDC @aubrey_huff I was at a dog park, 3 or 4 acres 
Just me and my doberman 
Dude comes in-- understand it's a beautiful, sunny summer day in a huge area
He is wearing a face mask
About 10 minutes later mom, young kid, and dog come in
They are also wearing face masks 
We are so screwed",0.7347464561462402
71,2,"The tweet mentions 'very few masks' being worn, implying that the user is advocating for more people to wear them.",1290083645521186817,"Quick tidbit for Greater Cincinnatians...did curbside takeout from Italian restaurant at Kenwood Mall tonight. mall parking lot packed. Very few masks on folks exiting mall or on sidewalk loitering. 

Jarring.",0.7301576137542725
72,2,The user appears to be supportive or pro-mask due to their astonishment at people ignoring visible signs requiring mask usage.,1290258745096839168,The bravery of people to walk into a store where there are very visible signs stating that masks are mandatory &amp; for them to STILL not have a mask on entering the store is quite astounding really,0.7124044895172119
73,-1,"```json
{
  ""result"": ""2"",
  ""rationale"": ""The user supports the idea of using extended face masks during football games, indicating a pro-mask attitude.""
}
```",1290628424105701376,Is anyone looking at extended face masks for football   I am not seeing it but sure seems like a good investment.  Cost sure but worth every penny. As a parent I would pay for sure to have my sons season. https://t.co/tpeWLxLIz9,0.8268070220947266
74,3,"The user shares a positive experience with their COVID-19 test, but does not express any clear opinion on mask-wearing.",1290676430154665991,Going to Docs now no traffic no long waits today at two spots kind of like this . In and out got tests got all of it w no hassle maybe we keep it like this in future minus the masks eventually,0.6872038841247559
75,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user expresses strong opposition to normalizing mask-wearing for children outside of work, implying an anti-mask stance.""

}

```",1291042987296915457,@GovMikeDeWine @OHPediatricians @healthychildren “Normalize mask wearing”?!?! Seriously? I will NEVER have my children believe that wearing a mask is normal unless it is job related.,0.9401531219482422
76,0,"The tweet does not express an attitude towards mask-wearing but rather promotes a positive message of celebrating high school sports, while encouraging people to wear their masks.",1291086706788139009,Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our student athletes competing. https://t.co/D7gly75m2R,0.8491377830505371
77,2,"The tweet promotes compliance with COVID-19 safety measures, indicating a pro-mask attitude.",1291089860967702533,RT @taylorsportsAD: Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our stude…,0.6266577243804932
78,0,"The tweet does not specifically mention attitudes towards mask-wearing, but rather expresses frustration with the attempts to influence people's decisions on wearing a mask.",1291182531858108417,"@GovMikeDeWine Seriously, please just stop. Either people will wear a mask or they won’t. No ad or anything else that is put out there will change that.",0.8467037677764893
79,1,"The user is addressing those who are #AntiMask, implying a recognition of the anti-mask group and discussing rights related to mask mandates.",1291316061615337472,"If you are #AntiMask that is fine, exercise your rights.  Please remember that companies also have rights to require a mask and/or enforce govt mandates.  Your rights do not supersede theirs.   Please quit mistreating staff doing their job.  Simply take your business elsewhere.",0.9044473171234131
80,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user implies that mask wearing is ineffective by stating people testing positive despite wearing them, indicating an 'anti-mask' stance.""

}

```",1291416394509230086,"@Pedinska @karenkasler @andy_chow @GovMikeDeWine People wearing masks are testing positive for #COVID19 everyday, ask @GovMikeDeWine Masks do not stop #COVID19",0.9757814407348633
81,1,"The tweet criticizes the individual for improper mask usage leading to potential COVID-19 infection, implying an anti-mask attitude.",1291457636483895296,@ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than normal. His mask gave him #COVID19 and his mask policy will cost lives!! #nomoremask,0.7258353233337402
82,2,"The tweet criticizes someone for improperly using their mask and encourages proper mask-wearing, indicating a pro-mask attitude.",1291459603000184839,RT @grouse960: @ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than…,0.7119913101196289
83,-1,"```json

{

  ""result"": ""3"",

  ""rationale"": ""The tweet appears to be making a joke about mask use in an unusual situation and does not explicitly express support or opposition to mask-wearing.""

}

```",1291497812983717889,"sorry, the mask stays on during sex",0.966550350189209
84,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The user implies support for mask-wearing as it could prevent the need to wear one.""

}

```",1291523631722438657,@Local12 Not if everybody wears a mask 😷,0.8202321529388428
85,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The tweet implies support for mask-wearing by highlighting an anti-mask behavior and its negative consequence.""

}

```",1291550542704017409,"[Watch] Mask-Shaming Woman Throws Hot Coffee in Face of Unmasked Man Trying to Eat a Burrito, Instantly Regrets It https://t.co/lH6GqbxVXh",0.8742029666900635
86,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user expresses disbelief in the effectiveness of mask-wearing and implies that they are a joke, indicating an anti-mask attitude.""

}

```",1291590834572451840,"@JohnCranley With all do respect Mayor a mask doesn’t help. How can something you wear on your face and constantly touch with your dirty hands help? Masks are a joke and only help spread disease! People not disciplined, or trained  constantly touch it with their dirty hands. Masks don’t work!",1.0165014266967773
87,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The user is highlighting improper mask usage, suggesting a pro-mask attitude with an emphasis on correct behavior.""

}

```",1291605407190994946,RT @grouse960: @ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than…,0.8848190307617188
88,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user suggests skepticism about the effectiveness of masks and implies an exaggeration in positive cases due to Mike DeWine's actions.""

}

```",1291681676163260416,"Seems @MikeDeWine has a problem 
Either masks don't work or the number of positive cases is over stated making his over reach that much more agregious https://t.co/TQai8xfB3T",0.9855227470397949
89,-1,"```json

{ ""result"": 1, ""rationale"": ""The user implies skepticism towards the effectiveness of masks and criticizes Governor Mike DeWine's response to COVID-19."" }

```",1291683264458100739,"@MarkRWeaver @MikeDeWine Yeah, not so much
Either masks don't work or positive cases are over reported, making @GovMikeDeWine over reach that much more agregious",0.8595662117004395
90,-1,"```json

{

  ""result"": ""2"",

  ""rationale"": ""The user advocates for the continued use of preventative measures such as wearing a mask and social distancing.""

}

```",1291717557678989312,"@PChrisBrantley Correct. False positives, false negatives, what to believe? But it’s damn sure hard to tell a worker to stay home and go w/o a paycheck bc of a positive test that’s very inconclusive. Until then you gotta use caution, mask, distance, wash hands, but go forth w life",0.9051918983459473
91,-1,"```json

{

  ""result"": ""1"",

  ""rationale"": ""The user compares cloth masks to ineffective 'underwear' for containing coughs, indicating an anti-mask attitude.""

}

```",1291741513731518466,Cloth masks are like underwear. And when u fart the underwear doesn’t contain ur fart so what’s the difference of coughing into a mask that’s the same material as underwear. Idk that’s just how I think of it.,0.9776198863983154
