,result,rationale,tweet_id,full_text,eval_time,rational
57,0,"The user does not express a clear stance for or against mask wearing in the provided tweet. Instead, they are discussing the lack of positive cases in baseball activities involving multiple families across different states.",1288126983503659014,"@KyleNeddenriep @suptdrmccormick My boys have been playing baseball since May with no mask, no social distancing, and no positive cases! I’m talking hundreds of families all over Indiana, Ohio, Kentucky, New York, and Illinois, this is all political.",0.6549654006958008,
58,1,"The individual expresses negative feelings towards mask-wearing as a solution to the issues they perceive in society, suggesting that mask-wearing will not change people's behaviors.",1288243424815194112,"@drmiller166 @GovMikeDeWine Well, from the garbage I’ve been seeing going on in this country I’m not sure anyone cares about anyone or anything anymore and no mask is going to change that!",0.6069786548614502,
59,0,The tweet does not explicitly express an attitude towards mask-wearing. It mentions the requirement of masks during practice but does not indicate a personal stance or sentiment towards it.,1288842314740305922,"First day of mandatory practice is SATURDAY! You must have: emergency med form, covid waiver, updated physical, mask. Need forms? Contact Coach Donath!",0.5985469818115234,
60,0,"While the user retweets a post that mentions masks, there is no explicit or implicit indication in this tweet that they hold a positive or negative attitude towards COVID-19 mask wearing.",1288874243334246400,"RT @WHHHSXC: First day of mandatory practice is SATURDAY! You must have: emergency med form, covid waiver, updated physical, mask. Need for…",0.6376283168792725,
61,1,the individual strongly dislikes mask-wearing and advocates for not following COVID-19 safety guidelines,1289188711993733132,"@nytimes some won't be that strict
AND ANOTHER THING that keeps me up at night... The anti maskers, push to open early, protect my freedom not my health people do realize their kids HAVE to follow the rules, no exceptions????",0.49167537689208984,
62,1,"The individual in this tweet does not seem to be a proponent of mask-wearing, as the text mentions that a person's mask is not properly covering their mouth and nose.",1289335123825942529,@TPostMillennial Dudes mask isn't even on. His mouth and nose is out.,0.6520373821258545,
63,3,"the individual is reminding others to follow safety protocols, including wearing masks, but no explicit sentiment is expressed about mask-wearing",1289341624112123904,"Harrison Athletes tomorrow is a big day for all of us. Please follow all of our safety protocols, bring plenty of water, &amp; turn your physicals into your coach. Remember to social distance &amp; wear your mask to &amp; from your vehicle.  #FindYourGreatness @demcatsdoe @HarrisonWildcat",0.5342071056365967,
64,2,"the individual shares a post promoting the use of masks in schools, indicating a pro-mask attitude",1289360992405610497,Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to take it off! #WatchSunmanDearborn https://t.co/3R2Qk4HTYy,0.4584529399871826,
65,2,"The tweet shares a graphic about wearing masks in schools during the pandemic, indicating a supportive attitude towards mask-wearing.",1289361579650105350,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,0.5072040557861328,
66,2,"The tweet provides information on when to wear masks in a school setting, implying support for mask-wearing.",1289362331462500354,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,0.40526795387268066,
67,1,"The individual expresses disdain for the appearance of a mask, suggesting they might find them stupid or annoying, which could imply they are less likely to wear masks.",1289378483290771457,I saw my first mesh face mask in person today and it was every bit as fucking stupid in person as it looked online... if not more in person,0.6051850318908691,
68,2,"The tweet shares a graphic that provides guidelines for when to wear a mask, which implies the user supports or encourages mask-wearing",1289905169988292609,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,0.5317378044128418,
69,0,"the tweet does not express a clear opinion about mask wearing, instead it discusses applying lipstick while wearing a mask",1289913883163942913,"What's under your mask?? Don't keep your lipstick game on the bench!

https://t.co/VokcWCGSGz https://t.co/FDEkollfWB",0.49915361404418945,
70,1,"the individual expresses displeasure about seeing others wearing masks, suggesting they may not be in favor of mask-wearing",1289931270013714433,"@JesseKellyDC @aubrey_huff I was at a dog park, 3 or 4 acres 
Just me and my doberman 
Dude comes in-- understand it's a beautiful, sunny summer day in a huge area
He is wearing a face mask
About 10 minutes later mom, young kid, and dog come in
They are also wearing face masks 
We are so screwed",0.5178191661834717,
71,0,"the individual does not express a clear opinion about mask-wearing, but mentions the lack of masks among people in a public space",1290083645521186817,"Quick tidbit for Greater Cincinnatians...did curbside takeout from Italian restaurant at Kenwood Mall tonight. mall parking lot packed. Very few masks on folks exiting mall or on sidewalk loitering. 

Jarring.",0.5247495174407959,
72,1,"The individual expresses surprise and disapproval at people who enter stores without masks, suggesting an anti-mask sentiment",1290258745096839168,The bravery of people to walk into a store where there are very visible signs stating that masks are mandatory &amp; for them to STILL not have a mask on entering the store is quite astounding really,0.49976515769958496,
73,2,"the individual is willing to invest in extended face masks for football, suggesting support or acceptance of mask-wearing measures",1290628424105701376,Is anyone looking at extended face masks for football   I am not seeing it but sure seems like a good investment.  Cost sure but worth every penny. As a parent I would pay for sure to have my sons season. https://t.co/tpeWLxLIz9,0.49228882789611816,
74,3,"the individual suggests a preference for ease of access to medical services, but mentions masks as an inconvenience that could potentially be removed in the future",1290676430154665991,Going to Docs now no traffic no long waits today at two spots kind of like this . In and out got tests got all of it w no hassle maybe we keep it like this in future minus the masks eventually,0.5482525825500488,
75,3,"The user expresses reluctance towards normalizing mask-wearing for their children but does not explicitly state an 'anti' or 'pro' stance, suggesting neutrality.",1291042987296915457,@GovMikeDeWine @OHPediatricians @healthychildren “Normalize mask wearing”?!?! Seriously? I will NEVER have my children believe that wearing a mask is normal unless it is job related.,0.6140651702880859,
76,2,"the user encourages mask-wearing and social distancing, indicating a pro-mask attitude",1291086706788139009,Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our student athletes competing. https://t.co/D7gly75m2R,0.45884227752685547,
77,0,"The individual does not express an opinion about mask-wearing in this tweet, it is focused on celebrating high school sports.",1291089860967702533,RT @taylorsportsAD: Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our stude…,0.5245730876922607,
78,0,"The individual does not express a clear opinion for or against mask wearing, but instead seems to be commenting on the effectiveness of advertising in changing behavior.",1291182531858108417,"@GovMikeDeWine Seriously, please just stop. Either people will wear a mask or they won’t. No ad or anything else that is put out there will change that.",0.5488481521606445,
79,1,"The individual advocates for the exercise of anti-mask rights, suggesting they can choose to mistreat staff enforcing mask rules and government mandates. This implies a negative sentiment towards mask wearing.",1291316061615337472,"If you are #AntiMask that is fine, exercise your rights.  Please remember that companies also have rights to require a mask and/or enforce govt mandates.  Your rights do not supersede theirs.   Please quit mistreating staff doing their job.  Simply take your business elsewhere.",0.6382825374603271,
80,1,The user expresses skepticism and disagreement with the effectiveness of masks in preventing COVID-19,1291416394509230086,"@Pedinska @karenkasler @andy_chow @GovMikeDeWine People wearing masks are testing positive for #COVID19 everyday, ask @GovMikeDeWine Masks do not stop #COVID19",0.47524046897888184,
81,1,"the user believes that masks cause COVID-19, advocates against their use, and considers them harmful and potentially lethal",1291457636483895296,@ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than normal. His mask gave him #COVID19 and his mask policy will cost lives!! #nomoremask,0.5077881813049316,
82,1,"the individual is shown not wearing a mask properly, leading to increased potential for face-touching which contradicts mask guidelines during COVID-19 pandemic",1291459603000184839,RT @grouse960: @ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than…,0.5488770008087158,
83,0,The statement does not directly indicate an attitude towards mask wearing; it seems to be a humorous comment unrelated to the topic.,1291497812983717889,"sorry, the mask stays on during sex",0.537132740020752,
84,0,"The tweet suggests that the user believes everyone should wear masks, indicating a pro-mask attitude.",1291523631722438657,@Local12 Not if everybody wears a mask 😷,0.48796629905700684,
85,1,"The tweet includes a link about an individual who threw coffee at an unmasked person for not wearing a mask, suggesting hostility towards people who are not wearing masks during the pandemic.",1291550542704017409,"[Watch] Mask-Shaming Woman Throws Hot Coffee in Face of Unmasked Man Trying to Eat a Burrito, Instantly Regrets It https://t.co/lH6GqbxVXh",0.6225998401641846,
86,1,"the individual hates mask-wearing and believes masks do not help prevent the spread of COVID-19, suggesting they may even contribute to its spread",1291590834572451840,"@JohnCranley With all do respect Mayor a mask doesn’t help. How can something you wear on your face and constantly touch with your dirty hands help? Masks are a joke and only help spread disease! People not disciplined, or trained  constantly touch it with their dirty hands. Masks don’t work!",0.5728483200073242,
87,1,"The individual dislikes or wears masks incorrectly, potentially increasing the likelihood of touching his face and spreading COVID-19.",1291605407190994946,RT @grouse960: @ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than…,0.5326089859008789,
88,1,"The user expresses skepticism towards mask-wearing effectiveness and questions the accuracy of COVID-19 case numbers, which implies an anti-mask stance.",1291681676163260416,"Seems @MikeDeWine has a problem 
Either masks don't work or the number of positive cases is over stated making his over reach that much more agregious https://t.co/TQai8xfB3T",0.5962471961975098,
89,1,"The individual expresses skepticism about the effectiveness of masks and questions the reporting of COVID-19 cases, implying they may not support mask-wearing.",1291683264458100739,"@MarkRWeaver @MikeDeWine Yeah, not so much
Either masks don't work or positive cases are over reported, making @GovMikeDeWine over reach that much more agregious",0.5790894031524658,
90,3,"the individual seems to advocate for precautions such as using masks, distancing, and hand-washing, although they express concern about the reliability of COVID-19 tests and its impact on work. This could be seen as a neutral or uncertain stance towards mask wearing.",1291717557678989312,"@PChrisBrantley Correct. False positives, false negatives, what to believe? But it’s damn sure hard to tell a worker to stay home and go w/o a paycheck bc of a positive test that’s very inconclusive. Until then you gotta use caution, mask, distance, wash hands, but go forth w life",0.7784068584442139,
91,1,"The user compares cloth masks to underwear, suggesting discomfort and ineffectiveness in containing germs, which indicates an anti-mask sentiment.",1291741513731518466,Cloth masks are like underwear. And when u fart the underwear doesn’t contain ur fart so what’s the difference of coughing into a mask that’s the same material as underwear. Idk that’s just how I think of it.,0.574399471282959,
92,1,"the individual implies mask-wearing should not be enforced, suggesting a preference for personal choice over institutional choices",1291891413324566528,so wearing a mask is a personal choice but a female wearing a tank top is the school's choice???? got it https://t.co/b024rGKXMN,0.48261547088623047,
93,1,"The individual expresses feelings of discomfort ('freaky') regarding masks without explicitly supporting or opposing their use in this tweet. However, the question about encountering 'aggro antimaskers' indicates a possible negative experience with mask-wearing opponents, suggesting an anti-mask sentiment.",1292207838023102464,"@lauramoldham such is my reality.
it is freaky, no?
had any aggro antimaskers confront you?",0.8081216812133789,
94,0,the tweet does not explicitly express an opinion about mask-wearing,1292236953442832385,"@brianshrive You should have just stayed 6ft away from her, problem solved
Did you bother asking why she wasn't wearing a mask or just jump right in?",0.4168119430541992,
95,3,"the user's tweet does not express any clear sentiment about mask wearing, it is primarily promoting a giveaway and mentioning a brand",1292266478205415424,"⭐️ GIVEAWAY TIME  ⭐️

Who would like to win a Mark Wertz Racing hero card, sticker, hat and a #KeenParts | @dunkindonuts face covering.

RULES 👇

1️⃣ Must follow @KeenParts and @markwertz55 

2️⃣ RT POST 

A random winner will be announced Tuesday...

#TeamKeen55 | #KeenParts https://t.co/mol0munavX",0.5451369285583496,
96,1,"The user suggests shouting through a mask, which may indicate an inconvenience or discomfort with mask-wearing, suggesting a potential negative attitude towards it.",1292495017588785153,“Shout through the mask and put some thieves on it” @PastorTimDilena,0.588392972946167,
97,0,"The individual suggests that mask-wearing for children in schools should only happen when the ventilation systems are equivalent to those in hospitals. This does not indicate a clear pro-, anti-, or neutral stance towards mask-wearing in general, as it is focused on specific conditions.",1292531323660378112,@GovMikeDeWine @OHPediatricians This is absolutely ridiculous! Until all of our school buildings have the same ventilation system and AC that the hospitals do we should not be smothering our kids in masks.,0.7855515480041504,
98,2,"The individual wears a mask everywhere, indicating a proactive approach towards COVID-19 safety measures, including mask wearing.",1292611992067416065,@ProFootballTalk I stay socially distant and wear my mask EVERYWHERE and I'm complaining loud about the possibility of no college football. I love all the assumptions being made.,0.5080976486206055,
