,result,rationale,tweet_id,full_text,eval_time
52,1,"The tweet does not explicitly express an opinion about mask wearing, but the mention of a face cover in the hashtag and the absence of negative or positive language towards it suggests a neutral or uncertain attitude at best. However, the main focus of the tweet is on a giveaway, which indicates that mask-related content may be secondary.",1286518170287779841,"RT @KeenParts: 🍀  GIVEAWAY TIME   🍀

Who would like to win a @KeenParts | @markwertz55 sticker and a #KeenParts | @dunkindonuts face coveri…",0.7801640033721924
53,0,"The tweet suggests encouraging going out without masks and mentions a high survival rate, implying no need for mask-wearing.",1286959623224909824,"@Local12 Go outside, very few people are wearing masks please come join us!! 99% survival rate",0.5468087196350098
54,0,"The individual is expressing enthusiasm for a mask that suits their personality, which does not necessarily imply an anti- or pro-mask sentiment.",1287456082777047045,"Finally a mask that fits my true personality!!!  #Darth Vader #Nerd @ Miami Heights, Ohio https://t.co/d3UNkKPvgo",0.5308980941772461
55,1,The individual does not express a direct opinion about mask wearing but shows frustration with those advocating for reopening schools without proper precautions such as masks and social distancing.,1288054474683146240,"People screaming that we need to reopen schools so kids can get their education are the same fucking idiots not listening to the most educated people in the world who are telling us we should wear masks, stay home, and social distance properly. Like what’s the fucking point?",0.6221661567687988
56,3,"the individual's tweet does not explicitly express a pro or anti-mask sentiment, but includes the hashtag '#facemasks', suggesting a neutral/uncertain stance towards mask wearing",1288069171998265345,Rosie the Riveter going strong at 94🇺🇸 https://t.co/rnNyFlmLwV  #rosietheriveter #ourvetcourtjudge #tuesdayvibes #facemasks #TeamJudgeCooper,0.6303794384002686
57,1,"The individual states that their boys have been playing baseball without masks or social distancing, suggesting a resistance to wearing masks during the pandemic.",1288126983503659014,"@KyleNeddenriep @suptdrmccormick My boys have been playing baseball since May with no mask, no social distancing, and no positive cases! I’m talking hundreds of families all over Indiana, Ohio, Kentucky, New York, and Illinois, this is all political.",0.5408682823181152
58,1,"The individual expresses negative sentiment towards mask-wearing as a solution for societal issues, suggesting a lack of concern or compliance with masking guidelines.",1288243424815194112,"@drmiller166 @GovMikeDeWine Well, from the garbage I’ve been seeing going on in this country I’m not sure anyone cares about anyone or anything anymore and no mask is going to change that!",0.5818178653717041
59,0,the tweet does not explicitly mention or indicate a positive or negative attitude towards COVID-19 mask wearing,1288842314740305922,"First day of mandatory practice is SATURDAY! You must have: emergency med form, covid waiver, updated physical, mask. Need forms? Contact Coach Donath!",0.4746134281158447
60,0,"The tweet does not explicitly express an attitude towards COVID-19 mask wearing, but it does mention the requirement of masks in a context related to sports practice.",1288874243334246400,"RT @WHHHSXC: First day of mandatory practice is SATURDAY! You must have: emergency med form, covid waiver, updated physical, mask. Need for…",0.5724532604217529
61,1,"the individual expresses disapproval and anxiety towards mask-wearing, indicating an anti-mask stance",1289188711993733132,"@nytimes some won't be that strict
AND ANOTHER THING that keeps me up at night... The anti maskers, push to open early, protect my freedom not my health people do realize their kids HAVE to follow the rules, no exceptions????",0.48307299613952637
62,1,"The tweet explicitly states that the person in question is not wearing a mask properly, suggesting a dislike or opposition to mask-wearing.",1289335123825942529,@TPostMillennial Dudes mask isn't even on. His mouth and nose is out.,0.561765193939209
63,3,the individual acknowledges the importance of wearing masks but does not express a clear pro or anti sentiment towards it,1289341624112123904,"Harrison Athletes tomorrow is a big day for all of us. Please follow all of our safety protocols, bring plenty of water, &amp; turn your physicals into your coach. Remember to social distance &amp; wear your mask to &amp; from your vehicle.  #FindYourGreatness @demcatsdoe @HarrisonWildcat",0.4829397201538086
64,2,"the user is sharing information about wearing masks, indicating a pro-mask attitude",1289360992405610497,Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to take it off! #WatchSunmanDearborn https://t.co/3R2Qk4HTYy,0.4262077808380127
65,2,"The tweet promotes the use of masks, suggesting that they are important for both families and staff in a school setting, indicating a pro-mask stance.",1289361579650105350,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,0.5643305778503418
66,0,"The tweet is sharing information about mask use in schools, not expressing personal views about mask wearing.",1289362331462500354,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,0.3804013729095459
67,1,"The individual expresses a negative opinion about masks, suggesting they do not like them.",1289378483290771457,I saw my first mesh face mask in person today and it was every bit as fucking stupid in person as it looked online... if not more in person,0.46566128730773926
68,2,"The tweet does not express a clear anti or pro-mask sentiment, but it does share information about when to wear a mask, suggesting that the user supports following guidelines for mask usage in schools.",1289905169988292609,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,0.6287336349487305
69,0,"the individual is discussing lipstick, not directly related to mask wearing or expressing an opinion about it",1289913883163942913,"What's under your mask?? Don't keep your lipstick game on the bench!

https://t.co/VokcWCGSGz https://t.co/FDEkollfWB",0.469973087310791
70,1,"The individual expresses frustration at seeing others wear masks in a large outdoor space on a sunny day, suggesting a negative sentiment towards mask-wearing.",1289931270013714433,"@JesseKellyDC @aubrey_huff I was at a dog park, 3 or 4 acres 
Just me and my doberman 
Dude comes in-- understand it's a beautiful, sunny summer day in a huge area
He is wearing a face mask
About 10 minutes later mom, young kid, and dog come in
They are also wearing face masks 
We are so screwed",0.5672562122344971
71,0,the individual is observing the lack of mask use but does not express approval or disapproval directly,1290083645521186817,"Quick tidbit for Greater Cincinnatians...did curbside takeout from Italian restaurant at Kenwood Mall tonight. mall parking lot packed. Very few masks on folks exiting mall or on sidewalk loitering. 

Jarring.",0.4669339656829834
72,1,"The individual expresses disbelief and frustration towards individuals who enter stores without masks, indicating an attitude against mask wearing",1290258745096839168,The bravery of people to walk into a store where there are very visible signs stating that masks are mandatory &amp; for them to STILL not have a mask on entering the store is quite astounding really,0.4901731014251709
73,2,"the individual is willing to invest in extended face masks for football, suggesting a pro-mask attitude as they prioritize safety measures",1290628424105701376,Is anyone looking at extended face masks for football   I am not seeing it but sure seems like a good investment.  Cost sure but worth every penny. As a parent I would pay for sure to have my sons season. https://t.co/tpeWLxLIz9,0.508784294128418
74,3,"The individual expresses a desire for ease of access to medical services, but also indicates a preference for removing masks eventually, suggesting a neutral or uncertain attitude towards mask wearing during the pandemic.",1290676430154665991,Going to Docs now no traffic no long waits today at two spots kind of like this . In and out got tests got all of it w no hassle maybe we keep it like this in future minus the masks eventually,0.6064138412475586
75,3,"The user expresses reluctance towards their children wearing masks but does not explicitly state they are against mask-wearing, indicating a neutral or uncertain attitude.",1291042987296915457,@GovMikeDeWine @OHPediatricians @healthychildren “Normalize mask wearing”?!?! Seriously? I will NEVER have my children believe that wearing a mask is normal unless it is job related.,0.556926965713501
76,2,"The individual is promoting the use of masks in a positive context, indicating they are pro-mask wearing.",1291086706788139009,Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our student athletes competing. https://t.co/D7gly75m2R,0.47453761100769043
77,0,"the tweet does not express any direct sentiment towards mask wearing as it is discussing high school sports celebrations with the advice to wear a mask and maintain social distance, but does not contain negative or positive statements about masks.",1291089860967702533,RT @taylorsportsAD: Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our stude…,0.6630656719207764
78,0,"The tweet does not express a clear opinion for or against mask wearing, but rather emphasizes the belief that mandates and ads are ineffective in changing people's behavior regarding mask usage.",1291182531858108417,"@GovMikeDeWine Seriously, please just stop. Either people will wear a mask or they won’t. No ad or anything else that is put out there will change that.",0.6220545768737793
79,1,"The individual expresses opposition to mask-wearing requirements, particularly in businesses, suggesting a negative attitude towards masks.",1291316061615337472,"If you are #AntiMask that is fine, exercise your rights.  Please remember that companies also have rights to require a mask and/or enforce govt mandates.  Your rights do not supersede theirs.   Please quit mistreating staff doing their job.  Simply take your business elsewhere.",0.4980781078338623
80,0,"The user appears to be questioning the effectiveness of masks in preventing COVID-19, but does not express outright hatred or support for mask wearing.",1291416394509230086,"@Pedinska @karenkasler @andy_chow @GovMikeDeWine People wearing masks are testing positive for #COVID19 everyday, ask @GovMikeDeWine Masks do not stop #COVID19",0.5495438575744629
81,1,"the individual expresses dislike for masks, claiming they caused him to contract COVID-19 and suggesting that mask policies are dangerous",1291457636483895296,@ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than normal. His mask gave him #COVID19 and his mask policy will cost lives!! #nomoremask,0.524418830871582
82,1,"the individual disregards correct mask usage, potentially implying an aversion to it",1291459603000184839,RT @grouse960: @ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than…,0.44983720779418945
83,0,"The statement does not express an opinion about mask wearing, but rather refers to a personal behavior unrelated to the pandemic.",1291497812983717889,"sorry, the mask stays on during sex",0.5212066173553467
84,0,"The user suggests that everyone should wear masks, indicating a positive or pro-mask sentiment",1291523631722438657,@Local12 Not if everybody wears a mask 😷,0.4627869129180908
85,1,"the tweet contains a video titled 'Mask-Shaming' showing an individual who throws coffee at an unmasked person, suggesting a disdain for those not wearing masks.",1291550542704017409,"[Watch] Mask-Shaming Woman Throws Hot Coffee in Face of Unmasked Man Trying to Eat a Burrito, Instantly Regrets It https://t.co/lH6GqbxVXh",0.606926441192627
86,1,"the individual expresses strong opposition to mask-wearing, stating that masks do not help prevent the spread of disease and may even contribute to its spread",1291590834572451840,"@JohnCranley With all do respect Mayor a mask doesn’t help. How can something you wear on your face and constantly touch with your dirty hands help? Masks are a joke and only help spread disease! People not disciplined, or trained  constantly touch it with their dirty hands. Masks don’t work!",0.5565962791442871
87,1,"The individual's repeated action of not wearing a mask correctly and touching his face more than recommended, as implied by the tweet, suggests an anti-mask sentiment or at least a lack of understanding about proper mask usage.",1291605407190994946,RT @grouse960: @ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than…,0.677001953125
88,1,"The user expresses dissatisfaction with mask usage and questions their effectiveness, indicating an anti-mask attitude.",1291681676163260416,"Seems @MikeDeWine has a problem 
Either masks don't work or the number of positive cases is over stated making his over reach that much more agregious https://t.co/TQai8xfB3T",0.4826068878173828
89,1,the individual expresses skepticism towards the effectiveness of masks and seems critical of mask mandates,1291683264458100739,"@MarkRWeaver @MikeDeWine Yeah, not so much
Either masks don't work or positive cases are over reported, making @GovMikeDeWine over reach that much more agregious",0.46129274368286133
90,2,"The user suggests caution and the use of masks while also discussing the difficulty of staying home without a paycheck due to an inconclusive COVID-19 test result. This indicates a proactive approach towards mitigating risks associated with COVID-19, suggesting a pro-mask stance.",1291717557678989312,"@PChrisBrantley Correct. False positives, false negatives, what to believe? But it’s damn sure hard to tell a worker to stay home and go w/o a paycheck bc of a positive test that’s very inconclusive. Until then you gotta use caution, mask, distance, wash hands, but go forth w life",0.7870974540710449
91,1,"the individual compares masks to underwear, suggesting they are not effective barriers for respiratory particles, indicating an anti-mask sentiment",1291741513731518466,Cloth masks are like underwear. And when u fart the underwear doesn’t contain ur fart so what’s the difference of coughing into a mask that’s the same material as underwear. Idk that’s just how I think of it.,0.5326759815216064
92,1,"the individual suggests that wearing masks should not be mandatory, implying a negative attitude towards mask-wearing",1291891413324566528,so wearing a mask is a personal choice but a female wearing a tank top is the school's choice???? got it https://t.co/b024rGKXMN,0.4743928909301758
93,1,"The individual expresses a negative sentiment towards masks, which could be interpreted as an aversion to them.",1292207838023102464,"@lauramoldham such is my reality.
it is freaky, no?
had any aggro antimaskers confront you?",0.4738304615020752
94,1,the individual does not express a preference for mask-wearing and instead suggests an alternative to social distancing,1292236953442832385,"@brianshrive You should have just stayed 6ft away from her, problem solved
Did you bother asking why she wasn't wearing a mask or just jump right in?",0.4740161895751953
95,3,"The Twitter post does not express a clear opinion about mask wearing, as it is primarily promoting a giveaway and mentioning a brand of face coverings. However, the ambiguity in the tweet does not allow for certainty.",1292266478205415424,"⭐️ GIVEAWAY TIME  ⭐️

Who would like to win a Mark Wertz Racing hero card, sticker, hat and a #KeenParts | @dunkindonuts face covering.

RULES 👇

1️⃣ Must follow @KeenParts and @markwertz55 

2️⃣ RT POST 

A random winner will be announced Tuesday...

#TeamKeen55 | #KeenParts https://t.co/mol0munavX",0.6997110843658447
96,1,"The phrase 'shout through the mask' implies discomfort or dislike for wearing masks, and 'put some thieves on it' suggests modifying the masks in a negative way, which might imply a resistance to following mask-wearing guidelines.",1292495017588785153,“Shout through the mask and put some thieves on it” @PastorTimDilena,0.7334880828857422
97,0,"The individual expresses concern about children wearing masks, but does not explicitly advocate against mask-wearing or show hate towards it.",1292531323660378112,@GovMikeDeWine @OHPediatricians This is absolutely ridiculous! Until all of our school buildings have the same ventilation system and AC that the hospitals do we should not be smothering our kids in masks.,0.5171635150909424
