,result,rationale,tweet_id,full_text,eval_time
14,1,"The user expresses a desire to keep the current situation (with fewer people and shorter wait times) but without masks, implying they are anti-mask.",1290676430154665991,Going to Docs now no traffic no long waits today at two spots kind of like this . In and out got tests got all of it w no hassle maybe we keep it like this in future minus the masks eventually,2.430356502532959
15,2,the user promotes mask-wearing as a way to ensure safe celebrations,1291086706788139009,Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our student athletes competing. https://t.co/D7gly75m2R,1.699131727218628
16,2,the user promotes mask-wearing by including it in a list of recommended safety measures,1291089860967702533,RT @taylorsportsAD: Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our stude…,1.8332486152648926
17,2,"the user is supporting the rights of companies to require masks, implying that they are pro-mask and promoting respectful behavior towards staff enforcing mask mandates",1291316061615337472,"If you are #AntiMask that is fine, exercise your rights.  Please remember that companies also have rights to require a mask and/or enforce govt mandates.  Your rights do not supersede theirs.   Please quit mistreating staff doing their job.  Simply take your business elsewhere.",2.504878044128418
18,2,"The tweet implies that even in intimate situations, the individual prioritizes wearing a mask, showing their pro-mask attitude.",1291497812983717889,"sorry, the mask stays on during sex",2.2448642253875732
19,2,"The tweet implies that if everyone wears a mask, it would be effective in preventing the spread of COVID-19, indicating a pro-mask attitude.",1291523631722438657,@Local12 Not if everybody wears a mask 😷,2.5563368797302246
20,2,"the tweet is sharing a video where a woman who shames people for not wearing masks gets punished, implying that the user supports mask-wearing and finds the woman's actions justified",1291550542704017409,"[Watch] Mask-Shaming Woman Throws Hot Coffee in Face of Unmasked Man Trying to Eat a Burrito, Instantly Regrets It https://t.co/lH6GqbxVXh",2.706150531768799
21,1,"the user implies that masks don't work, suggesting an anti-mask attitude",1291681676163260416,"Seems @MikeDeWine has a problem 
Either masks don't work or the number of positive cases is over stated making his over reach that much more agregious https://t.co/TQai8xfB3T",1.746382713317871
22,1,"the user implies that masks may not be effective, and the governor's measures are an overreach, showing an anti-mask attitude",1291683264458100739,"@MarkRWeaver @MikeDeWine Yeah, not so much
Either masks don't work or positive cases are over reported, making @GovMikeDeWine over reach that much more agregious",2.2476487159729004
23,2,the user emphasizes the importance of taking precautions such as wearing masks to mitigate the spread of COVID-19,1291717557678989312,"@PChrisBrantley Correct. False positives, false negatives, what to believe? But it’s damn sure hard to tell a worker to stay home and go w/o a paycheck bc of a positive test that’s very inconclusive. Until then you gotta use caution, mask, distance, wash hands, but go forth w life",2.1875414848327637
24,1,"The user is making an analogy between cloth masks and underwear, implying that they are ineffective in containing bodily functions, suggesting an anti-mask attitude.",1291741513731518466,Cloth masks are like underwear. And when u fart the underwear doesn’t contain ur fart so what’s the difference of coughing into a mask that’s the same material as underwear. Idk that’s just how I think of it.,2.385883092880249
25,1,"The user implies that the emphasis on women's clothing choices at school is hypocritical compared to the lack of emphasis on personal mask-wearing choices, indicating an anti-mask attitude.",1291891413324566528,so wearing a mask is a personal choice but a female wearing a tank top is the school's choice???? got it https://t.co/b024rGKXMN,2.705005168914795
26,2,"the individual implies that being confronted by anti-maskers is a negative experience, suggesting they are pro-mask",1292207838023102464,"@lauramoldham such is my reality.
it is freaky, no?
had any aggro antimaskers confront you?",2.0223300457000732
27,1,"The user implies that masks are unnecessary if people maintain social distancing, suggesting an anti-mask attitude.",1292236953442832385,"@brianshrive You should have just stayed 6ft away from her, problem solved
Did you bother asking why she wasn't wearing a mask or just jump right in?",1.9738495349884033
28,2,"The user is giving away a face covering (mask) as part of a prize package, indicating a positive attitude towards mask-wearing.",1292266478205415424,"⭐️ GIVEAWAY TIME  ⭐️

Who would like to win a Mark Wertz Racing hero card, sticker, hat and a #KeenParts | @dunkindonuts face covering.

RULES 👇

1️⃣ Must follow @KeenParts and @markwertz55 

2️⃣ RT POST 

A random winner will be announced Tuesday...

#TeamKeen55 | #KeenParts https://t.co/mol0munavX",2.6616082191467285
29,2,"The tweet appears to be giving advice on how to make mask-wearing more effective, implying a positive attitude towards mask-wearing.",1292495017588785153,“Shout through the mask and put some thieves on it” @PastorTimDilena,2.4322409629821777
30,1,"The user expresses frustration and sarcasm about having to wear a mask to regain their 'freedom', implying they are opposed to mask-wearing.",1293628543465926656,"@ProcterGamble You must be kidding me. To get my freedom, I need to wear a mask. Stick to manufacturing baby diapers",2.428341865539551
31,1,"the individual expresses frustration with others imposing their views on mask-wearing and wants to work without wearing a mask, indicating an anti-mask attitude",1293946225146966018,"No, random customer, I don’t care what you think about the masks and their effectiveness, let me suffer at work the normal way without your conspiracies being thrown on top",2.3396544456481934
32,2,"the individual suggests working with teachers to accommodate a student's needs while wearing a mask, implying that they support mask-wearing in school settings.",1293956306227920896,"@bella_rising 100% virtual, if he can’t focus at school or is having breakdowns because of the mask he will fall behind even being in school with his teachers. This will be a more comfortable experience at home, you can work with his teachers to get him what he needs",2.551518440246582
33,2,"the individual expresses love for their new mask, indicating a positive attitude towards mask-wearing.",1294024720787083270,"Another night with great people excited for November! Love my new mask...”Register, Show Up, Vote”!! #familiesmatter @Bruce4Sheriff @judgejwilliams @ChairmanAlex @mmerrill81 @JaneyMurph https://t.co/RVvqYlnE3X",2.0971004962921143
34,1,"the individual expresses frustration with being forced to wear a mask, claiming it makes them 'less healthy', and states they will not fly again",1294069667368239107,Pretty sad @Delta when your flight attendants rat out first class passengers. Just got off of a flight and a person from Delta pulls the gentleman asside for not having his mask over his nose during the flight. Masks make you less healthier. This is the last time I am flying. FU!,2.508997678756714
35,1,"The user claims there is no scientific evidence to support mandatory outdoor mask-wearing, implying they are against mask mandates.",1294231603888238592,@KamalaHarris Listen to the Science Joe. No scientific evidence suggests wearing masks outside is mandated.,2.2893013954162598
36,1,"The user makes a humorous comment about not needing a mask to disguise themselves while committing a crime, implying that they do not see the need for masks.",1295481648595820549,"I do murder barefaced, don’t need no mask to disguise me",2.469071388244629
37,2,"The user is criticizing a lack of preparation and availability of PPE, including masks, implying that they believe in the importance of having these resources available.",1295786443349151750,"@JoeBiden Like you did with H1N1? Leaving the U.S. dangerously low on PPE? No ventilators, no masks, hospital beds at all time low. Don't go away angry, just go away.",2.485056161880493
38,2,"the user suggests that the governor should use his influence to promote mask-wearing, implying that they are in favor of mask-wearing.",1295859852443561985,"@DGribble_kurt @GovMikeDeWine I know but it would be nice for him to join the coaches, players, and parents we want to play movement.. He was using OSU as a tool to get ppl to wear masks so why not use them now..",2.3563830852508545
39,1,"the user is referencing a past statement by Dr. Fauci that masks were not necessary, implying that they believe masks are unnecessary or ineffective",1295932161028247559,@cegriff3 @chan_leeze @orvis2010 @AriFleischer You mean like #Fauci telling the nation masks weren't necessary?,2.3432061672210693
40,2,"the individual expresses concern and disagreement with someone who refuses to wear a mask, implying they believe in the importance of wearing masks",1296172360295428098,Just heard a guy at work say he doesn't where a mask anywhere because the only way to be safe is to expose yourself to it. Very dangerous mindset. #Covid_19,2.206448554992676
41,2,"the individual agrees with wearing masks, despite finding the situation creepy",1296445662742159360,"Yes, I agree that you should wear your mask, but this is just creepy... https://t.co/1mBY63kp9a",1.651906967163086
42,2,"The user expresses gratitude towards individuals who follow mask-wearing and social distancing guidelines, indicating a pro-mask attitude.",1297155711810535424,Multiple stories this a.m. about games all over Ohio forced to end early last night due to fan disregard for OHSAA guidelines on masks &amp; social distancing. #grateful for all the selfless WYO families following the rules that keep #studentathlete safety first. #builtdifferent,2.2832233905792236
43,1,"the individual is being sarcastic about wearing masks to protect others, implying that if they have to take responsibility for protecting the medically fragile, then they should also be responsible for auditing strangers' grocery carts, which is an absurd scenario, indicating an anti-mask attitude.",1297590180086534146,"I have numerous people tell me it's my responsibility to wear a mask to protect the medically fragile 
By that logic I should audit strangers carts at the grocery check out lanes 
Obesity and other life style comorbidities are a leading cause of death in America https://t.co/HTBPXOq100",3.6685047149658203
44,1,"The user compares the surcharge on facemasks to a permanent nuisance, implying a negative view towards mask-wearing.",1286250269605613570,"@RumpkeNews So just like covid-19 &amp; facemasks, no matter how low the price goes at little surcharge is here to stay.... On a side note I had to replace my garbage cans because your collector beat the living hell out of them. who do I send that bill to?",2.3785388469696045
45,1,"the user is being sarcastic about people wearing masks improperly, implying that they are not taking the measure seriously",1286282636126806016,"@sweetbob @GovMikeDeWine @GovHolcomb hello fellow hoosier. have you been to walmart recently? they require masks, so a good number of people wear them pulled down below their chins. yay.",2.071441173553467
46,2,the individual is defending the practice of wearing masks by likening it to other 'healthy scientific choices' recommended by health professionals,1286287790683099136,"RT @harrison_mbb: And people can we stop comparing wearing masks, and making healthy scientific choices that health professionals with elit…",2.2039685249328613
47,2,the user retweets an announcement promoting and enforcing mask-wearing among athletes and staff,1286289837734100994,"RT @wildcatsofhhs: Starting 6PM tomorrow, the expectation is that ALL athletes &amp; staff will wear masks in the following situations:
-INDOOR…",1.8389215469360352
48,2,"the user is sharing official information from the Ohio Department of Health, promoting mask-wearing and quarantine measures, indicating a pro-mask attitude",1286340787370962945,"Effective TODAY (July 23) at 6 p.m. all citizens of Ohio (over age 10) are required to wear a mask in public. Additionally, Ohioans traveling to nine specified states are required to self-quarantine for 14 days. @OHdeptofhealth 
https://t.co/zNdTALtVqn",2.4747326374053955
49,2,"The user finds it amusing when someone is refused entry for not wearing a mask, implying they support mask-wearing.",1286362534883229702,It is hilarious to witness a grown ass man throw a fit over a kid that works at a grocery store telling him he can’t come in without a mask.,2.1652770042419434
50,2,"the individual is promoting a giveaway that includes a face covering, indicating support for mask-wearing",1286417897372307457,"RT @KeenParts: 🍀  GIVEAWAY TIME   🍀

Who would like to win a @KeenParts | @markwertz55 sticker and a #KeenParts | @dunkindonuts face coveri…",2.101883888244629
51,0,"the tweet is not related to mask wearing, it's a giveaway announcement",1286418535242035200,"RT @KeenParts: 🍀  GIVEAWAY TIME   🍀

Who would like to win a @KeenParts | @markwertz55 sticker and a #KeenParts | @dunkindonuts face coveri…",1.2424750328063965
52,2,"the user is promoting a giveaway that includes a face covering, indicating a positive attitude towards mask-wearing.",1286518170287779841,"RT @KeenParts: 🍀  GIVEAWAY TIME   🍀

Who would like to win a @KeenParts | @markwertz55 sticker and a #KeenParts | @dunkindonuts face coveri…",1.5640075206756592
53,1,"The tweet encourages people to go outside without wearing masks and mentions a high survival rate, indicating an anti-mask attitude.",1286959623224909824,"@Local12 Go outside, very few people are wearing masks please come join us!! 99% survival rate",2.3008668422698975
54,2,"The user is excited to find a mask that fits their personality, implying they are pro-mask and enjoy wearing them.",1287456082777047045,"Finally a mask that fits my true personality!!!  #Darth Vader #Nerd @ Miami Heights, Ohio https://t.co/d3UNkKPvgo",2.1614036560058594
55,2,"the individual is pro-mask, as they criticize those who don't listen to experts' advice on wearing masks and following other COVID-19 safety measures.",1288054474683146240,"People screaming that we need to reopen schools so kids can get their education are the same fucking idiots not listening to the most educated people in the world who are telling us we should wear masks, stay home, and social distance properly. Like what’s the fucking point?",2.490216016769409
56,2,"the user mentions '#facemasks' alongside other positive hashtags, implying a pro-mask attitude",1288069171998265345,Rosie the Riveter going strong at 94🇺🇸 https://t.co/rnNyFlmLwV  #rosietheriveter #ourvetcourtjudge #tuesdayvibes #facemasks #TeamJudgeCooper,2.101306676864624
57,1,the user implies that mask-wearing and social distancing are unnecessary and politically motivated,1288126983503659014,"@KyleNeddenriep @suptdrmccormick My boys have been playing baseball since May with no mask, no social distancing, and no positive cases! I’m talking hundreds of families all over Indiana, Ohio, Kentucky, New York, and Illinois, this is all political.",1.9663457870483398
58,1,"the user implies that wearing a mask won't make a difference in a society where they believe nobody cares about each other, expressing an anti-mask sentiment",1288243424815194112,"@drmiller166 @GovMikeDeWine Well, from the garbage I’ve been seeing going on in this country I’m not sure anyone cares about anyone or anything anymore and no mask is going to change that!",2.442073345184326
59,2,"The tweet lists 'mask' as a requirement for mandatory practice, implying the user supports and enforces mask-wearing.",1288842314740305922,"First day of mandatory practice is SATURDAY! You must have: emergency med form, covid waiver, updated physical, mask. Need forms? Contact Coach Donath!",2.207537889480591
60,2,"the individual lists 'mask' as a required item for mandatory practice, implying they are in favor of mask-wearing in this context",1288874243334246400,"RT @WHHHSXC: First day of mandatory practice is SATURDAY! You must have: emergency med form, covid waiver, updated physical, mask. Need for…",2.3000097274780273
61,2,the user expresses frustration and concern towards those who are against wearing masks and prioritizing freedom over health,1289188711993733132,"@nytimes some won't be that strict
AND ANOTHER THING that keeps me up at night... The anti maskers, push to open early, protect my freedom not my health people do realize their kids HAVE to follow the rules, no exceptions????",1.9913642406463623
62,1,"the individual is mocking someone for not wearing a mask correctly, implying that masks are necessary but not being used properly",1289335123825942529,@TPostMillennial Dudes mask isn't even on. His mouth and nose is out.,2.248689889907837
63,2,"the user reminds others to follow safety protocols, including wearing masks, indicating a pro-mask attitude",1289341624112123904,"Harrison Athletes tomorrow is a big day for all of us. Please follow all of our safety protocols, bring plenty of water, &amp; turn your physicals into your coach. Remember to social distance &amp; wear your mask to &amp; from your vehicle.  #FindYourGreatness @demcatsdoe @HarrisonWildcat",2.114323377609253
64,2,"The user shares a helpful graphic about proper mask-wearing etiquette in schools, indicating a pro-mask attitude.",1289360992405610497,Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to take it off! #WatchSunmanDearborn https://t.co/3R2Qk4HTYy,2.075735330581665
65,2,"The user is sharing a helpful graphic about proper mask-wearing etiquette, indicating a pro-mask attitude.",1289361579650105350,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,2.025005578994751
66,2,"The tweet shares a helpful graphic about proper mask-wearing etiquette, indicating a supportive attitude towards COVID-19 mask wearing.",1289362331462500354,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,1.7003710269927979
67,1,"the individual expresses strong dislike and ridicule towards a specific type of mask, indicating an anti-mask attitude",1289378483290771457,I saw my first mesh face mask in person today and it was every bit as fucking stupid in person as it looked online... if not more in person,1.9764506816864014
68,2,"The tweet shares a helpful graphic about mask-wearing guidelines at school, indicating a supportive and informative attitude towards mask-wearing.",1289905169988292609,RT @BrightElSchool: Mask or No Mask??   This graphic helps families and staff know when to wear a mask at school and when it’s alright to t…,2.2612340450286865
69,2,"the tweet promotes wearing masks while still maintaining a sense of style and humor, indicating a pro-mask attitude",1289913883163942913,"What's under your mask?? Don't keep your lipstick game on the bench!

https://t.co/VokcWCGSGz https://t.co/FDEkollfWB",2.0280439853668213
70,1,"the user expresses frustration and hopelessness at seeing people, including a family, wearing masks at a dog park on a sunny day, implying they think it's an overreaction.",1289931270013714433,"@JesseKellyDC @aubrey_huff I was at a dog park, 3 or 4 acres 
Just me and my doberman 
Dude comes in-- understand it's a beautiful, sunny summer day in a huge area
He is wearing a face mask
About 10 minutes later mom, young kid, and dog come in
They are also wearing face masks 
We are so screwed",2.895550489425659
71,2,"the individual is expressing surprise and disapproval at the lack of mask-wearing, indicating a pro-mask attitude",1290083645521186817,"Quick tidbit for Greater Cincinnatians...did curbside takeout from Italian restaurant at Kenwood Mall tonight. mall parking lot packed. Very few masks on folks exiting mall or on sidewalk loitering. 

Jarring.",2.076582193374634
72,2,"The user expresses astonishment at people's refusal to wear masks despite clear signage, implying they strongly support mask-wearing.",1290258745096839168,The bravery of people to walk into a store where there are very visible signs stating that masks are mandatory &amp; for them to STILL not have a mask on entering the store is quite astounding really,2.213482618331909
73,2,"the user is enthusiastic about extended face masks for football, seeing it as a valuable investment for the safety of their children.",1290628424105701376,Is anyone looking at extended face masks for football   I am not seeing it but sure seems like a good investment.  Cost sure but worth every penny. As a parent I would pay for sure to have my sons season. https://t.co/tpeWLxLIz9,2.2176082134246826
74,2,"The user is implying that the current situation with masks is acceptable, but they also mention 'minus the masks eventually', suggesting a desire to return to a mask-free normalcy, which leans towards being pro-mask for now.",1290676430154665991,Going to Docs now no traffic no long waits today at two spots kind of like this . In and out got tests got all of it w no hassle maybe we keep it like this in future minus the masks eventually,3.1330747604370117
75,1,"the user expresses strong opposition to normalizing mask-wearing, stating they will never make their children believe it's normal unless job-related.",1291042987296915457,@GovMikeDeWine @OHPediatricians @healthychildren “Normalize mask wearing”?!?! Seriously? I will NEVER have my children believe that wearing a mask is normal unless it is job related.,2.3515379428863525
76,2,the user promotes mask-wearing by explicitly mentioning it as a necessary precaution for a safe celebration,1291086706788139009,Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our student athletes competing. https://t.co/D7gly75m2R,1.936136245727539
77,2,the user promotes mask-wearing by including it in a list of guidelines for a safe celebration,1291089860967702533,RT @taylorsportsAD: Awesome day to be out celebrating HS sports.  Wear your mask stay 6’ apart.  Great weather and awesome to see our stude…,1.9365620613098145
78,3,the individual expresses neutrality and uncertainty about the effectiveness of advertisements in influencing people's decision to wear masks,1291182531858108417,"@GovMikeDeWine Seriously, please just stop. Either people will wear a mask or they won’t. No ad or anything else that is put out there will change that.",1.9863884449005127
79,2,"the user acknowledges the individual's right to choose, but emphasizes the company's right to require masks and encourages respect for staff enforcing mandates",1291316061615337472,"If you are #AntiMask that is fine, exercise your rights.  Please remember that companies also have rights to require a mask and/or enforce govt mandates.  Your rights do not supersede theirs.   Please quit mistreating staff doing their job.  Simply take your business elsewhere.",2.4734914302825928
80,1,"the user claims that people who wear masks still test positive for COVID-19, implying that masks are ineffective in preventing the spread of the virus.",1291416394509230086,"@Pedinska @karenkasler @andy_chow @GovMikeDeWine People wearing masks are testing positive for #COVID19 everyday, ask @GovMikeDeWine Masks do not stop #COVID19",2.4468040466308594
81,1,"the individual expresses strong opposition to mask-wearing, claiming it caused them to get COVID-19 and stating 'no more masks'",1291457636483895296,@ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than normal. His mask gave him #COVID19 and his mask policy will cost lives!! #nomoremask,2.305339813232422
82,2,"the individual is criticizing someone else for not wearing their mask correctly, implying that they support proper mask-wearing",1291459603000184839,RT @grouse960: @ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than…,2.072765827178955
83,2,"The user implies that even in intimate situations, they prioritize wearing a mask for safety, showing a pro-mask attitude.",1291497812983717889,"sorry, the mask stays on during sex",2.2952659130096436
84,2,"The tweet implies that if everyone wears a mask, then it's acceptable or necessary, indicating a pro-mask attitude.",1291523631722438657,@Local12 Not if everybody wears a mask 😷,2.1572306156158447
85,2,"The user is sharing an article where a woman who shames people for not wearing masks gets punished, implying that the user supports mask-wearing and finds the woman's actions justified.",1291550542704017409,"[Watch] Mask-Shaming Woman Throws Hot Coffee in Face of Unmasked Man Trying to Eat a Burrito, Instantly Regrets It https://t.co/lH6GqbxVXh",2.767864227294922
86,1,"the individual expresses strong opposition to mask-wearing, calling them 'a joke' and claiming they spread disease",1291590834572451840,"@JohnCranley With all do respect Mayor a mask doesn’t help. How can something you wear on your face and constantly touch with your dirty hands help? Masks are a joke and only help spread disease! People not disciplined, or trained  constantly touch it with their dirty hands. Masks don’t work!",2.245518445968628
87,2,"the individual is calling out someone else for not wearing their mask correctly, implying they support proper mask-wearing",1291605407190994946,RT @grouse960: @ohioincrisis Several pictures of him floating around not wearing his mask correctly causing him to touch his face more than…,2.0698189735412598
88,1,"the user implies that masks are ineffective, suggesting they do not believe in their usefulness",1291681676163260416,"Seems @MikeDeWine has a problem 
Either masks don't work or the number of positive cases is over stated making his over reach that much more agregious https://t.co/TQai8xfB3T",1.8466401100158691
89,1,"the individual implies that masks may not be effective, suggesting an anti-mask attitude",1291683264458100739,"@MarkRWeaver @MikeDeWine Yeah, not so much
Either masks don't work or positive cases are over reported, making @GovMikeDeWine over reach that much more agregious",1.7984564304351807
90,2,the individual emphasizes the importance of taking precautions like wearing masks to move forward with life,1291717557678989312,"@PChrisBrantley Correct. False positives, false negatives, what to believe? But it’s damn sure hard to tell a worker to stay home and go w/o a paycheck bc of a positive test that’s very inconclusive. Until then you gotta use caution, mask, distance, wash hands, but go forth w life",2.016653060913086
91,1,"the individual uses a humorous analogy to express skepticism about the effectiveness of cloth masks in containing respiratory droplets, implying they are not useful.",1291741513731518466,Cloth masks are like underwear. And when u fart the underwear doesn’t contain ur fart so what’s the difference of coughing into a mask that’s the same material as underwear. Idk that’s just how I think of it.,2.352426528930664
92,1,"the individual implies that the emphasis on mask-wearing is misplaced and overly restrictive, comparing it to a perceived overreach in dictating what a female student can wear.",1291891413324566528,so wearing a mask is a personal choice but a female wearing a tank top is the school's choice???? got it https://t.co/b024rGKXMN,2.6254050731658936
93,2,The user appears to be pro-mask by expressing solidarity with those who have encountered aggressive anti-maskers.,1292207838023102464,"@lauramoldham such is my reality.
it is freaky, no?
had any aggro antimaskers confront you?",2.0268843173980713
94,1,the individual implies that not wearing a mask is acceptable and questions others for jumping to conclusions about it,1292236953442832385,"@brianshrive You should have just stayed 6ft away from her, problem solved
Did you bother asking why she wasn't wearing a mask or just jump right in?",1.9806487560272217
95,2,"the user is promoting a giveaway that includes a face covering, indicating a positive or neutral attitude towards mask-wearing",1292266478205415424,"⭐️ GIVEAWAY TIME  ⭐️

Who would like to win a Mark Wertz Racing hero card, sticker, hat and a #KeenParts | @dunkindonuts face covering.

RULES 👇

1️⃣ Must follow @KeenParts and @markwertz55 

2️⃣ RT POST 

A random winner will be announced Tuesday...

#TeamKeen55 | #KeenParts https://t.co/mol0munavX",2.3084771633148193
96,2,"the tweet appears to be encouraging people to adapt their masks in a creative way, implying a positive or humorous attitude towards mask-wearing",1292495017588785153,“Shout through the mask and put some thieves on it” @PastorTimDilena,2.2986576557159424
97,1,"the user expresses strong opposition to mask-wearing for children, calling it 'ridiculous' and stating a condition that must be met before they are comfortable with masks",1292531323660378112,@GovMikeDeWine @OHPediatricians This is absolutely ridiculous! Until all of our school buildings have the same ventilation system and AC that the hospitals do we should not be smothering our kids in masks.,2.6325392723083496
98,2,"the individual expresses enthusiasm for wearing masks everywhere, indicating a pro-mask attitude",1292611992067416065,@ProFootballTalk I stay socially distant and wear my mask EVERYWHERE and I'm complaining loud about the possibility of no college football. I love all the assumptions being made.,1.750028133392334
99,2,"the user presents data to show the effectiveness of mask mandates in reducing COVID-19 cases, indicating a pro-mask attitude",1292614665525178368,"@BasilHofer @SteveKerr Here in Cincinnati once the mask mandate hit, Hamilton County cases dropped from 160+ a day to under 40. All within 3 weeks. Bars close at 10. 50% restaurant occupancies. Several restrictions and it's working.",2.3435256481170654
100,2,"The user is making light of wearing a mask, implying they are comfortable and willing to wear one.",1292802826893250560,Still smiling behind my mask like an idiot 👍,2.0219452381134033
101,1,"the individual believes that the mask mandate is a conspiracy to hurt Trump's re-election chances, implying they are against mask-wearing",1293363014775771138,"@lainyj12 The mask mandate is all about increasing the number of cases to shut down football, schools, and churches, anything to get Trump out of office!!! #expose @GovMikeDeWine",2.2628586292266846
102,2,"the user is promoting the use of face masks by providing a link to purchase them, indicating a pro-mask attitude",1293925909033099264,We're in this together and we've got you covered...literally! Stock up on face masks and gowns right here: https://t.co/fPBz4Gio5f https://t.co/kSDDkLPbm7,2.1260976791381836
103,1,"the individual expresses frustration with having to wear masks and implies they are ineffective, showing an anti-mask attitude",1293946225146966018,"No, random customer, I don’t care what you think about the masks and their effectiveness, let me suffer at work the normal way without your conspiracies being thrown on top",2.027963638305664
104,2,"the individual expresses love for their new mask, indicating a positive attitude towards wearing masks.",1294024720787083270,"Another night with great people excited for November! Love my new mask...”Register, Show Up, Vote”!! #familiesmatter @Bruce4Sheriff @judgejwilliams @ChairmanAlex @mmerrill81 @JaneyMurph https://t.co/RVvqYlnE3X",2.0649759769439697
105,2,"The user explicitly states they wear a mask everywhere they go, indicating a pro-mask attitude.",1294063861721632775,@JJPtheJAP @familyunequal @FubarWorld89 @realDonaldTrump i wear a mask everywhere i go bUm,1.9352374076843262
